the_geom,county,city_village_or_cdp,housing_type,complex_address,units,acres,status,year,comment,conversion_date,cartodb_id,latitude,longitude,number,street,city,zip
0101000020E6100000610619B7076252C05193CFE1106F4440,Nassau,Oyster Bay,COND,Mariner's Walk & South St.,28,1.9,BUILT,2008,,,940,40.8677027,-73.5317209,,,Oyster Bay,11771
0101000020E61000001CEBE2361A5E52C062F3716DA8684440,Nassau,Woodbury,COND,Jericho Tpke.(Woodbury CC),80,16.8,PROP,2008,,,1012,40.81764,-73.47035,,,Woodbury,11797
0101000020E6100000FC523F6F2A6552C0494D1652D9604440,Nassau,New Cassel,APT,508 Union Ave.,35,,BUILT,2008,AFFORD,,789,40.7566321,-73.580715,508,Union Ave,North Hempstead,
0101000020E6100000CAC2D7D7BA7752C0BDAAB35A60534440,Nassau,Barnum Island,COND,(end of) Jamaica Ave.,20,2.1,BUILT,2008,,,51,40.651378,-73.870779,,,Jamaica,11405
0101000020E6100000265305A3926752C0BB473657CD594440,Nassau,Hempstead,COND,148 Greenwich St.,40,,BUILT,2008,,,256,40.701579,-73.618325,148,Greenwich St,Hempstead,11550
0101000020E61000007F30F0DC7B6852C0EB573A1F9E4F4440,Nassau,Oceanside,COND,Wexford La.,68,,BUILT,2008,,,410,40.622013,-73.63256,,Wexford Ln,Oceanside,11572
0101000020E610000091F0BDBF416A52C0B74604E3E04A4440,Nassau,Long Beach,COND,125 E. Broadway,98,,BUILT,2008,,,604,40.584988,-73.660263,125,E Broadway,Long Beach,11561
0101000020E6100000D2C77C40A06A52C05B25581CCE4A4440,Nassau,Long Beach,COND,50 W. Broadway,45,,BUILT,2008,,,646,40.584415,-73.666031,50,W Broadway,Long Beach,11561
0101000020E610000017F5EE34BE6452C063D009A183614440,Nassau,New Cassel,APT,701 Prospect Ave.,56,,BUILT,2008,,,792,40.7618295,-73.5741093,701,Prospect Ave,North Hempstead,11216
0101000020E6100000459DB987846552C0EC3026FDBD604440,Nassau,Westbury,COND,330 Maple Ave.,39,,BUILT,2008,,,861,40.755798,-73.586214,330,Maple Ave,Westbury,11590
0101000020E610000001C3F2E7DB5752C001A1F5F065564440,Suffolk,Lindenhurst,APT,380-398 Montauk Hwy.,10,0.5,BUILT,2008,,,1089,40.674986,-73.372797,380,W Montauk Hwy,Lindenhurst,11757
0101000020E6100000ABED26F8A61F52C01FA1664815714440,Suffolk,Hampton Bays,COND,302 W. Montauk Hwy.,50,8.2,PROP,2008,SRCIT,,2004,40.883462,-72.494566,302,E Montauk Hwy,Hampton Bays,11946
0101000020E610000088855AD3BC4052C089997D1EA36E4440,Suffolk,Coram,APT,Mooney Pond Rd. & Route 25,200,41.5,BUILT,2008,,,1197,40.864353,-73.011525,,Mooney Pond Rd,Coram,11727
0101000020E6100000B0AA5E7EA73F52C0F54BC45BE7694440,Suffolk,Medford,APT,Route 112 & Middle Island Rd.,200,24.3,BUILT,2008,,,1276,40.827373,-72.994598,,Middle Island Rd,Medford,11763
0101000020E610000070D05E7D3C6A52C04C1938A0A5514440,Nassau,East Rockaway,APT,60 Front St.,43,,BUILT,2008,SRCIT,,92,40.637867,-73.659942,60,Front St,East Rockaway,11518
0101000020E6100000DF347D76C06952C0A3AEB5F7A94A4440,Nassau,Long Beach,COND,403 E. Boardwalk,36,,BUILT,2008,,,559,40.583312,-73.652372,403,E Boardwalk,Long Beach,11561
0101000020E610000091D5AD9E936852C082548A1D8D6D4440,Nassau,Glen Cove,COND,135 Glen Cove Ave.,176,4,PROP,2008,,,966,40.855869,-73.63401,135,Glen Cove Ave,Glen Cove,11542
0101000020E610000000C974E8F45952C0B3EBDE8AC4644440,Suffolk,Melville,COND,Easterling Ave. & Pinelawn Rd.,198,,BUILT,2008,,,1510,40.787248,-73.405573,,,Melville,11747
0101000020E61000006F9D7FBBEC1852C08AE2FA1CC48C4440,Suffolk,Greenport West,COND,61475 North Rd.,68,7.1,BUILT,2008,,,1899,41.0997349,-72.389449,61475,N Rd,Southold,
0101000020E6100000A354675A073E52C0257DB5FEF1634440,Suffolk,East Patchogue,APT,Brookwood Circle & C.R. 101,140,10,BUILT,2008,SRCIT-AFFORD,,1236,40.7808226,-72.9691988,,,Brookhaven,11772
0101000020E610000056629E95B44052C01FDB32E02C754440,Suffolk,Mount Sinai,COND,Canal Rd. & C.R. 83,285,40.8,BUILT,2008,SRCIT,,1300,40.915432,-73.011022,,Canal Rd,Mount Sinai,11766
0101000020E61000003A92CB7F484152C039622D3E05784440,Suffolk,Mount Sinai,COND,Village Dr.&Mt.Sinai-Coram Rd.,185,45,BUILT,2008,SRCIT-SF,,1303,40.93766,-73.02005,,,Mount Sinai,11766
0101000020E6100000347EE195240B52C0D6743DD1757D4440,Suffolk,East Hampton North,APT,140 Springs-Fireplace Rd.,26,6,BUILT,2008,AFFORD,,1396,40.980158,-72.174108,140,Springs Fireplace Rd,East Hampton,10977
0101000020E610000000C974E8F45952C0B3EBDE8AC4644440,Suffolk,Melville,COND,Easterling Ave. & Pinelawn Rd.,60,,BUILT,2008,AFFORD,,1511,40.787248,-73.405573,,,Melville,11747
0101000020E610000095F25A09DD4552C09753026212604440,Suffolk,Sayville,COND,Coral La. & Lakeland Ave.,24,4.9,BUILT,2008,SRCIT,,1704,40.750561,-73.091616,,Coral Ln,Sayville,11782
0101000020E61000007EE4D6A4DB2B52C0AAD6C22CB4694440,Suffolk,Westhampton,COND,102 Old Country Rd.,189,62.8,BUILT,2008,SRCIT,,1826,40.825811,-72.685281,102,Old Country Rd,Westhampton,11977
0101000020E6100000626E522C125052C0BB4ED99F7A5C4440,Suffolk,Bay Shore,APT,1010-128 Railroad Av & Park Av,26,0.6,BUILT,2009,,,1536,40.7224922,-73.2511092,,Park Ave,Islip,11702
0101000020E610000086F24FBABE4352C04E147C2EAE5F4440,Suffolk,Bayport,COND,414 Lakeview Ave.&Montauk Hwy.,32,8.2,BUILT,2009,,,1577,40.7475031,-73.0585161,414,Lakeview Ave,Islip,11705
0101000020E610000083B641927E1C52C055AD3BCC4D714440,Suffolk,Shinnecock Hills,COND,Pond Crossing & Dellaria Ave.,16,4.5,BUILT,2009,,,1798,40.8851867,-72.4452253,,,Southampton,11779
0101000020E6100000A2293BFDA06252C09D7FBBECD7614440,Nassau,Hicksville,COOP,449 West John St.,390,15.2,PROP,2009,SRCIT,,1008,40.764402,-73.541076,449,W John St,Hicksville,11801
0101000020E610000084BD8921394452C02D99637957634440,Suffolk,Holbrook,APT,757 Broadway Ave.,102,14.6,PROP,2009,,,1987,40.776107,-73.065987,757,Broadway Ave,Holbrook,11741
0101000020E6100000FD2FD7A2055B52C044520B2593574440,Suffolk,Amityville,COND,60 Louden Ave.,132,9.9,BUILT,2009,,,1030,40.684178,-73.422219,60,Louden Ave,Amityville,11701
0101000020E610000011B8BFC4E95652C09665E31CD05A4440,Suffolk,West Babylon,COND,Della Dr. & Route 109,38,2.2,BUILT,2009,,,1164,40.7094761,-73.3580181,,,Babylon,11735
0101000020E6100000F38DE89E751A52C09CF86A4771724440,Suffolk,Tuckahoe,APT,362 Moses La.,32,3.8,PROP,2009,AFFORD,,2008,40.894082,-72.413429,362,Moses Ln,Southampton,11968
0101000020E61000009C31CC09DA2052C0AFEB17EC866D4440,Suffolk,Hampton Bays,COND,29 Gardners Ave.,10,1.3,BUILT,2009,,,1773,40.85568,-72.513308,29,Gardners Path,Hampton Bays,11946
0101000020E61000007FA4880CAB2B52C0A181583673644440,Suffolk,Westhampton,COND,538 Dune Rd.,10,5.1,BUILT,2009,,,1817,40.784766,-72.682315,538,Dune Rd,Westhampton Beach,11978
0101000020E61000007FA4880CAB2B52C0A181583673644440,Suffolk,Westhampton,COND,538 Dune Rd.,10,5.1,BUILT,2009,,,1818,40.784766,-72.682315,538,Dune Rd,Westhampton Beach,11978
0101000020E6100000F1BBE9961D6A52C026C45C52B5694440,Nassau,Port Washington,COOP,Fairway Dr. & West Shore Rd.,256,8.9,BUILT,2009,LIFECARE,,828,40.825846,-73.658056,,Fairway Dr,Port Washington,11050
0101000020E610000073BD6DA6425B52C01AA4E029E4564440,Nassau,East Massapequa,COOP,Sunrise Hwy. & County Line Rd.,308,22.6,BUILT,2009,SRCIT,,880,40.678838,-73.425943,,Old Sunrise Hwy,Massapequa,11758
0101000020E610000075B169A5105752C02AC423F1F25E4440,Suffolk,Wyandanch,APT,Wyandanch Ave.,164,11.7,BUILT,2009,SRCIT,,1170,40.741789,-73.360391,,Wyandanch Ave,Wyandanch,11798
0101000020E6100000E2F615B5C55952C0BE840A0E2F664440,Suffolk,Melville,COND,Old East Neck Rd.& Old Country,100,11.4,BUILT,2009,SRCIT-AFFORD,,1496,40.798311,-73.4026921,,,Huntington,11747
0101000020E6100000802DAF5C6F4852C06AF5D555815E4440,Suffolk,Oakdale,COND,O'Keefe Ct.&Oakdale-Bohemia Rd,32,4.8,BUILT,2009,SRCIT,,1689,40.738322,-73.131797,,,Oakdale,11769
0101000020E610000048FC8A355C5152C0EEEC2B0FD25D4440,Suffolk,West Bay Shore,COND,Montauk Hwy.(E/St. Peters),18,4.4,BUILT,2009,SRCIT,,1712,40.732973,-73.271253,,Montauk Dr,Bay Shore,11706
0101000020E6100000384888F2053552C00282397AFC784440,Suffolk,Wading River,COND,Joshua Ct. & Route 25A,27,11,BUILT,2009,SF,,1755,40.945205,-72.828488,,Joshua Ct,Wading River,11792
0101000020E610000047753A90F53252C00188BB7A15674440,Suffolk,East Moriches,APT,~5 Frowein Rd.,48,,PROP,2010,SRCIT,,1932,40.805343,-72.796238,,Frowein Rd,Center Moriches,11934
0101000020E61000006BD3D85E0B4252C009FEB7921D754440,Suffolk,Terryville,APT,1435 Route 112,85,8.1,PROP,2010,SRCIT-AFFORD,,1954,40.914965,-73.031944,1435,Route 112,Port Jefferson Station,11776
0101000020E61000004CC2853C826D52C06B4606B98B5A4440,Nassau,Elmont,COOP,1888 Foster Meadow La.,30,,BUILT,2010,SRCIT-AFFORD,,98,40.707389,-73.711074,1888,Foster Meadow Ln,Elmont,11003
0101000020E610000024D40CA9A24152C0CB811E6ADB624440,Suffolk,Patchogue,COND,Waverly Ave. & W. 7th St.,38,4.3,BUILT,2010,,,1322,40.772321,-73.025553,,E 7th St,Patchogue,11772
0101000020E6100000221807978E6C52C03318231285544440,Nassau,Valley Stream,APT,125 South Cottage St.,90,1.5,BUILT,2010,CONDCONV,2012,506,40.660311,-73.696203,125,S Cottage St,Valley Stream,11580
0101000020E61000005B94D920935B52C0B64AB0389C574440,Nassau,East Massapequa,COND,Sunrise Hwy. & Louden St.,184,16.6,BUILT,2010,SRCIT,,878,40.684455,-73.430855,,Louden St,Massapequa,11758
0101000020E61000006FB9FAB1493652C0CCB22781CD634440,Suffolk,Mastic Beach,APT,Mastic Rd. & Mastic Beach Rd.,98,14.8,BUILT,2010,SRCIT,,1271,40.779709,-72.848248,,Mastic Beach Rd,Mastic Beach,11951
0101000020E610000052488D64EA3352C054E7ACAAF2664440,Suffolk,Moriches,COND,Montauk Hwy. & Frowein Rd.,96,16.4,PROP,2011,SRCIT,,1941,40.8042806,-72.8111812,,,Brookhaven,11955
0101000020E6100000F9F4D896016952C031957EC2D9594440,Nassau,West Hempstead,APT,40 Hempstead Gardens Dr.,60,2,PROP,2011,,,989,40.701958,-73.640722,40,Hempstead Gardens Dr,West Hempstead,11552
0101000020E61000004B901150E16452C0AF5A99F04B5B4440,Nassau,East Meadow,COND,1475 Front St.,404,19,BUILT,2011,SRCIT,,83,40.713255,-73.576252,1475,Front St,East Meadow,11554
0101000020E61000007E5182FE424152C0AFB321FFCC604440,Suffolk,Patchogue,COND,"Jackie Ct., & 257 River Ave.",35,4,BUILT,2011,,,1324,40.756256,-73.019714,,Jackie Ct,Patchogue,11772
0101000020E61000007845F0BF956C52C0376F9C14E6574440,Nassau,North Valley Stream,COND,Willow La. & Dutch Broadway,388,14,BUILT,2011,SRCIT,,385,40.686709,-73.69664,,Dutch Broadway,Valley Stream,11580
0101000020E6100000427C60C77F4152C099D53BDC0E6F4440,Suffolk,Coram,APT,Middle Country Rd.,65,6,BUILT,2011,SRCIT-AFFORD,,1192,40.867641,-73.023424,,Middle Country Rd,Coram,11727
0101000020E6100000BB641C23D94052C06C76A4FACE614440,Suffolk,Patchogue,APT,20 Terry St.,45,4,BUILT,2011,AFFORD,,1307,40.764129,-73.013253,20,Terry St,Patchogue,11772
0101000020E6100000D6D3580CE84A52C038054367E35F4440,Suffolk,North Great River,APT,Providence Dr. &Connetquot Av.,200,19.9,BUILT,2011,SRCIT,,1681,40.7491273,-73.1704131,,,Islip,11722
0101000020E6100000E8F7FD9B174752C0AC55BB26A4674440,Suffolk,Lake Ronkonkoma,APT,1 Railroad Ave.,1450,53,UC,2012,,,2018,40.809697,-73.110816,,Railroad Ave,Lake Ronkonkoma,11779
0101000020E6100000F46C567DAE6852C0965B5A0D89514440,Nassau,Oceanside,COND,Oceanside Rd.,16,1,PROP,2012,,,982,40.636995,-73.63565,,Oceanside Rd,Oceanside,11572
0101000020E610000041D3122BA36852C0DF6DDE3829504440,Nassau,Oceanside,COND,Hargale Rd. & Mott St.,32,1.6,PROP,2012,,,983,40.626258,-73.634959,,Hargale Ct,Oceanside,11572
0101000020E6100000DC662AC4232A52C0D6C56D3480754440,Suffolk,Smithtown,APT,102 W. Main St. & Maple Ave.,62,2.9,PROP,2012,,,2015,40.917975,-72.658433,,E Main St,Riverhead,11901
0101000020E6100000D177B7B2446852C09BA9108FC45B4440,Nassau,Hempstead,APT,303 Main St.,166,1.8,BUILT,2012,,,276,40.716936,-73.629193,303,Main St,Hempstead,11550
0101000020E610000070438CD7BC6952C04DF910548D544440,Nassau,Rockville Centre,APT,80-100 Banks Ave.,349,7.2,BUILT,2012,,,454,40.660563,-73.652151,100,Banks Ave,Rockville Centre,11570
0101000020E61000001A321EA5126952C0278925E5EE594440,Nassau,West Hempstead,APT,130 Hempstead Ave.,150,3.7,BUILT,2012,,,521,40.702603,-73.641763,130,Hempstead Ave,West Hempstead,11552
0101000020E6100000206118B0E46E52C0A86DC32808644440,Nassau,Great Neck Plaza,APT,245-265 Great Neck Rd.,94,,UC,2012,,,726,40.781499,-73.732708,265,Great Neck Rd,Great Neck,11021
0101000020E61000009432A9A10D2A52C02D0ABB287A784440,Suffolk,Riverhead,APT,1018 Northville Tpke.,125,12,PROP,2012,AFFORD,,1999,40.941228,-72.657082,1018,Northville Tpke,Riverhead,11901
0101000020E61000000A65E1EB6B4052C063F030ED9B6F4440,Suffolk,Coram,APT,2135 Route 112,80,11.3,BUILT,2012,,,1219,40.871946,-73.006587,2135,Route 112,Coram,11727
0101000020E61000004568041BD76452C075914259F8544440,Nassau,Baldwin,APT,Grand Ave. & Harrison Ave.?,142,6,PROP,2012,,,967,40.663829,-73.575629,,Grand Ave,Freeport,11520
0101000020E6100000F06B2409C24E52C036CEA623805D4440,Suffolk,Bay Shore,APT,2259 Union Blvd.,53,2.5,BUILT,2012,,,1547,40.730473,-73.230593,2259,Union Blvd,Bay Shore,11706
0101000020E610000021C9ACDEE16E52C0C382FB010F644440,Nassau,Great Neck Plaza,APT,255 Great Neck Rd.,19,,BUILT,2012,AFFORD,,680,40.781708,-73.732536,255,Great Neck Rd,Great Neck,11021
0101000020E6100000338AE596563352C0BB7F2C4487684440,Suffolk,Center Moriches,COND,Emilie Dr. & Brookfield Ave.,92,26.5,BUILT,2012,SRCIT,,1183,40.816628,-72.80216,,Brookfield Ave,Center Moriches,11934
0101000020E61000009241EE224C0852C0ADA7565F5D7D4440,Suffolk,Amagansett,APT,490 Montauk Hwy.,40,5.4,BUILT,2012,SRCIT-AFFORD,,1387,40.979412,-72.129647,490,Montauk Hwy,Amagansett,11930
0101000020E6100000910A630B415052C07B1002F2255C4440,Suffolk,Bay Shore,COND,Park Ave. & Mechanicsville Rd.,40,2.4,BUILT,2012,AFFORD,,1537,40.719908,-73.25397,,Mechanicsville Rd,Bay Shore,11706
0101000020E61000001AF7E6374C4C52C0C49B9031D2634440,Suffolk,Central Islip,COND,Saxton Ct. & Eastview Blvd.,72,6.1,BUILT,2012,SRCIT,,1608,40.7798521,-73.192152,725,Eastview Dr,Islip,11722
0101000020E6100000BB46CB811E4C52C0DF8B2FDAE3614440,Suffolk,Central Islip,COND,Finch La. & Eastview Blvd.,180,15,BUILT,2012,AFFORD,,1607,40.764766,-73.189362,,Eastview Dr,Central Islip,11722
0101000020E6100000FE9DEDD11B6952C02AE620E8684B4440,Nassau,Long Beach,APT,"E.Broadway, W/Long Beach Blvd.",522,6,PROP,2013,,,991,40.589139,-73.642323,,,Long Beach,11561
0101000020E610000033198EE7B36752C0AF58688C7B5A4440,Nassau,Hempstead,APT,Washington St. & Front St.,336,,PROP,2013,,,975,40.7068954,-73.6203555,,,Hempstead,11549
0101000020E610000044C2F7FE065C52C05B785E2A365E4440,Nassau,Farmingdale,APT,285 Eastern Pkwy.,27,0.5,PROP,2013,,,1006,40.736028,-73.437927,285,Eastern Pkwy,Farmingdale,11735
0101000020E610000094A2957B814352C0E17F2BD9B1774440,Suffolk,Port Jefferson,APT,1605 Main St.,60,,PROP,2013,,,1948,40.935115,-73.054778,1605,Main St,Port Jefferson,11777
0101000020E6100000FE43FAEDEB3052C093A9825149754440,Suffolk,Calverton,APT,~4400 Middle Country Rd.,42,15.8,PROP,2013,,,1997,40.9163,-72.7644,,,Calverton,11933
0101000020E610000016C09481036652C0E62494BE105E4440,Nassau,Uniondale,COND,800 Mitchel Field Way,44,3,BUILT,2013,,,481,40.734886,-73.593964,802,Mitchel Field Way,Garden City,11530
0101000020E610000016C09481036652C0E62494BE105E4440,Nassau,Uniondale,APT,800 Mitchel Field Way,160,8,BUILT,2013,,,482,40.734886,-73.593964,802,Mitchel Field Way,Garden City,11530
0101000020E6100000A16AF46A805A52C07784D38217574440,Suffolk,Amityville,APT,47 Wellington Pl.,62,3.1,BUILT,2013,,,1040,40.680405,-73.414088,47,Wellington Pl,Amityville,11701
0101000020E6100000CC5D4BC8074352C0DE9387855A6F4440,Suffolk,Selden,APT,~1265 Middle Country Rd.,124,13.8,PROP,2013,SRCIT,,1952,40.86995,-73.04735,,,Selden,11784
0101000020E610000000E31934F44352C0D0B7054B755F4440,Suffolk,Bayport,COND,347 McConnell Ave.,30,4.6,PROP,2013,SRCIT-AFFORD,,1980,40.745767,-73.06178,347,McConnell Ave,Bayport,11705
0101000020E6100000D47C957CEC3552C03F1A4E999B794440,Suffolk,Ridge,APT,Rte. 25 & Wading River Hollow,42,10.7,BUILT,2013,,,1359,40.950061,-72.842559,,Co Rd 25,Wading River,11792
0101000020E61000007B22991FC96352C0FEA3CA8BA7614440,Nassau,New Cassel,APT,1020 Prospect Ave.,36,,BUILT,2013,AFFORD,,791,40.7629256,-73.5591506,1020,Prospect Ave,North Hempstead,59601
0101000020E6100000562B137EA95A52C0245E4315A3624440,Suffolk,Melville,COND,Victoria La. & Baylis Rd.,36,5.6,BUILT,2013,SRCIT,,1505,40.7706019,-73.416595,,Baylis Rd,Huntington,11901
0101000020E61000004224438E2D4952C0560E2DB29D704440,Suffolk,Saint James,COOP,Lennox Dr. & Moriches Rd.,70,10.8,BUILT,2013,SRCIT,,1881,40.8798125,-73.1434055,,,Smithtown,11780
0101000020E61000004224438E2D4952C0560E2DB29D704440,Suffolk,Saint James,COOP,Lennox Dr. & Moriches Rd.,20,,BUILT,2013,SRCIT-AFFORD,,1882,40.8798125,-73.1434055,,,Smithtown,11780
0101000020E6100000FA43334FAE6452C08C4CC0AF91614440,Nassau,New Cassel,COND,Rose Pl.,11,,PROP,2014,AFFORD,,1000,40.7622585,-73.573139,,Rose Pl,North Hempstead,
0101000020E61000008EEBDFF5996852C0325706D5066F4440,Nassau,Glen Cove,COND,40 Hill St.,72,5.5,UC,2014,SRCIT,,22,40.867396,-73.634397,40,Hill St,Glen Cove,11542
0101000020E6100000583CF548834852C01E54E23AC65F4440,Suffolk,Oakdale,APT,4180 Sunrise Hwy. & Pond Rd.,158,13,PROP,2014,SRCIT,,1992,40.748237,-73.133013,4180,Sunrise Hwy,Islip,11731
0101000020E61000003CFF2C4C954152C0F0CAE48A41694440,Suffolk,Holtsville,COND,Wildwood Cir &LIE S.Service Rd,58,7.6,BUILT,2014,,,1248,40.8223127,-73.0247374,,Wildwood Cir,Brookhaven,501
0101000020E6100000D447E00F3F6052C0F4A8F8BF235E4440,Nassau,Levittown,COND,Farmedge Rd.,247,11,PROP,2014,SRCIT,,978,40.735466,-73.503849,,Farmedge Rd,Levittown,11756
0101000020E610000048179B560A5C52C0A06B5F402F5E4440,Suffolk,East Farmingdale,APT,380 Eastern Pkwy. & Denton Pl.,48,2.5,PROP,2014,,,1920,40.735817,-73.438131,,Eastern Pkwy,Farmingdale,11735
0101000020E61000000ED76A0F7B6252C0BEBF417BF5654440,Nassau,Jericho,COOP,Old Cedar Swamp Rd.,70,3.4,PROP,2014,SRCIT,,1009,40.796554,-73.538761,,Old Cedar Swamp Rd,Jericho,11753
0101000020E6100000BC404981055052C07D04FEF0F3634440,Suffolk,Brentwood,APT,~121 2nd Ave.& Meadowbrook Dr.,44,5,PROP,2014,,,1983,40.780882,-73.250336,,,Brentwood,11717
0101000020E61000000DA661F8886C52C0144031B2646A4440,Nassau,Port Washington,COND,Main St.,32,,UC,2014,SRCIT,,824,40.831198,-73.69586,,Main St,Port Washington,11050
0101000020E61000006AC999DCDE6952C0298C7791534C4440,Nassau,Barnum Island,APT,Pettit Pl. & Waterview Rd.,86,2.5,PROP,2014,,,968,40.5963003,-73.6542274,,,Hempstead,
0101000020E61000009BAF928FDD6852C0C97553CA6B554440,Nassau,Rockville Centre,APT,(Adjacent to Signature Place),177,2,PROP,2014,,,984,40.667352,-73.638523,,,Rockville Centre,11570
0101000020E61000008787307E1A6852C085251E50365B4440,Nassau,Hempstead,APT,178 Main St. & Bedell St.,96,,PROP,2014,AFFORD,,977,40.712595,-73.626617,,Bedell St,Hempstead,11550
0101000020E61000003CF6B3588A5C52C0ED66463F1A5E4440,Nassau,Farmingdale,APT,155 Main St.,14,,PROP,2014,,,1004,40.735176,-73.445944,155,Main St,Farmingdale,11735
0101000020E61000005AF624B0396952C02AAA7EA5F35B4440,Nassau,Valley Stream,APT,Rockaway Ave. & 4th St.,40,,PROP,2014,,,988,40.718373,-73.644146,,4th St,Garden City,11530
0101000020E6100000268FA7E5076D52C01B0FB6D8ED634440,Nassau,Manhasset,APT,Community Dr.,72,3.2,PROP,2014,SRCIT-AFFORD,,998,40.780696,-73.703607,,Community Dr,Manhasset,11030
0101000020E610000047E9D2BF244452C00A4B3CA06C784440,Suffolk,Mount Sinai,APT,200 Route 25A & Myrtle St.,140,21.8,PROP,2014,,,1942,40.940815,-73.064743,,Myrtle Ave,Port Jefferson,11777
0101000020E6100000457F68E6C94C52C0EA5A7B9FAA684440,Suffolk,Hauppauge,APT,367 Lincoln Blvd. & Vets Hwy.,48,5,PROP,2014,,,1985,40.817707,-73.199823,367,Lincoln Blvd,Hauppauge,11788
0101000020E610000072361D01DC6752C0A41AF67B626D4440,Nassau,Glen Cove,APT,200 Carney St.,48,,BUILT,2014,,,10,40.854568,-73.622803,200,Carney St,Glen Cove,11542
0101000020E61000006902452C626752C0043C69E1B25A4440,Nassau,Hempstead,APT,479 Front St.,29,,BUILT,2014,,,298,40.708584,-73.615367,479,Front St,Hempstead,11550
0101000020E610000069723106D66C52C0E353008C67544440,Nassau,Valley Stream,APT,Rockaway Ave. & Brooklyn Ave.,72,,BUILT,2014,,,509,40.65941,-73.700563,,Brooklyn Ave,Valley Stream,11581
0101000020E6100000FC3559A31E5B52C0D36BB3B112594440,Suffolk,North Amityville,COND,619 Broadway,13,0.7,BUILT,2014,,,1098,40.695883,-73.423745,619,Broadway,Amityville,11701
0101000020E6100000A94D9CDCEF5352C0B7F0BC546C604440,Suffolk,Deer Park,APT,220 Washington Ave.,200,11.4,PROP,2014,SRCIT,,1919,40.753306,-73.311515,220,Washington Ave,Deer Park,11729
0101000020E610000060ADDA35214052C0666B7D91D0744440,Suffolk,Mount Sinai,COND,1 Plymouth Ave. & Canal Rd.,91,17.1,PROP,2014,SRCIT,,1943,40.912615,-73.002027,,Canal Rd,Mount Sinai,11766
0101000020E610000084B70721205652C08CF84ECC7A574440,Suffolk,West Babylon,APT,49 Muncie Rd.,24,1.4,BUILT,2014,,,1135,40.683435,-73.345711,49,Muncie Rd,West Babylon,11704
0101000020E610000067EF8CB62A4452C09DBE9EAF59744440,Suffolk,Terryville,APT,~4500 Nesconset Hwy.,200,25.8,PROP,2014,SRCIT,,1953,40.908987,-73.065107,,,Terryville,11776
0101000020E610000059349D9D0C1052C089247A19C57A4440,Suffolk,Wainscott,APT,~20 Daniel's Hole Rd.,48,31,PROP,2014,AFFORD,,1957,40.95914,-72.25077,,,Wainscott,11975
0101000020E6100000810871E5EC4252C05C72DC291D624440,Suffolk,Bayport,APT,Clubhouse Dr. & John Ave.,156,21.5,PROP,2014,SRCIT,,1982,40.766515,-73.045709,,Clubhouse Dr,Patchogue,11772
0101000020E6100000B24813EF004E52C0B3F0F5B52E5D4440,Suffolk,Patchogue,APT,Main St. & North Ocean Av.,291,4.9,BUILT,2014,,,1320,40.727988,-73.218807,,Main St,Islip,11751
0101000020E61000008AABCABE2B5B52C0591822A7AF6F4440,Suffolk,Huntington,APT,28 Gerard St.,12,0.3,BUILT,2014,,,1456,40.872548,-73.424545,28,Gerard St,Huntington,11743
0101000020E610000000B50710745952C0443756BD576D4440,Suffolk,Huntington Station,APT,Station Way & 5th St.,303,21.1,BUILT,2014,,,1474,40.8542401,-73.3977089,,,Huntington,11746
0101000020E610000057CF49EF1B6E52C08CDAFD2AC0674440,Nassau,Great Neck,COND,East Shore Rd.,62,1.2,PROP,2014,,,993,40.810552,-73.720455,,E Shore Rd,Great Neck,11024
0101000020E6100000ADA580B4FF6E52C0457F68E6C9654440,Nassau,Great Neck Estates,APT,212-230 Middle Neck Rd.,40,1.2,PROP,2014,,,995,40.795224,-73.734357,230,Middle Neck Rd,Great Neck,11021
0101000020E610000066868DB27E4552C063997E89785F4440,Suffolk,Sayville,APT,~5400 Sunrise Hwy.&Lincoln Ave,58,7.4,PROP,2014,,,1994,40.745866,-73.085858,,,Sayville,11782
0101000020E61000006F2C280CCA5A52C035F10EF0A4574440,Suffolk,Amityville,APT,366 Broadway,338,7.7,PROP,2014,,,1911,40.684721,-73.418582,366,Broadway,Amityville,11701
0101000020E610000094F947DFA46852C02AA73D25E75E4440,Nassau,Mineola,APT,104 Front St.,36,,BUILT,2014,SRCIT-AFFORD,,774,40.741429,-73.635063,104,Front St,Mineola,11501
0101000020E61000006536C824235952C09B1E1494A2554440,Suffolk,Copiague,COND,Schmeelk Pl. & Great Neck Rd.,38,2.4,BUILT,2014,SRCIT,,1061,40.669024,-73.39277,,Great Neck Rd,Copiague,11726
0101000020E6100000FEF33460905752C0EA3D95D39E564440,Suffolk,Lindenhurst,APT,170 W. Montauk Hwy.,20,1.1,BUILT,2014,SRCIT,,1085,40.676722,-73.368187,170,W Montauk Hwy,Lindenhurst,11757
0101000020E61000000C3D62F4DC5952C0A5677A89B15A4440,Suffolk,North Amityville,APT,600 Albany Ave.,60,6.5,BUILT,2014,AFFORD,,1097,40.708543,-73.404111,600,Albany Ave,Amityville,11701
0101000020E6100000B6B9313D613D52C062821ABE856B4440,Suffolk,Medford,COND,Mill Rd. & Bellport Ave.,280,102,BUILT,2014,SRCIT,,1274,40.840019,-72.95906,,Bellport Ave,Medford,11763
0101000020E6100000D6D3580CE84A52C038054367E35F4440,Suffolk,North Great River,COND,Providence Dr. &Connetquot Av.,40,6.6,BUILT,2014,SRCIT,,1682,40.7491273,-73.1704131,,,Islip,11722
